applicant_id,credit_score,debt_to_income_ratio,credit_utilization_ratio,late_payments_24m,annual_income,years_employed,requested_credit_limit,total_credit_exposure,disposable_income,product_type,dti_flag,utilization_flag,late_payment_flag,credit_score_flag,risk_indicator_count,risk_segment,requested_exposure,broad_policy,balanced_policy,strict_policy
109950,663,0.256,0.2284,0,65100.0,25.6,56694.47,20301.24,1293.03,Credit Card,0,0,0,0,0,Low Indicator,56694.47,True,True,True
109951,662,0.147,0.0907,0,104600.0,3.8,86689.45,13529.47,4490.14,Credit Card,0,0,0,0,0,Low Indicator,86689.45,True,True,True
109952,634,0.045,0.0841,0,73200.0,4.2,115824.89,5762.42,2806.06,Credit Card,0,0,0,0,0,Low Indicator,115824.89,True,True,True
109953,614,0.332,0.2577,0,45900.0,9.5,32434.11,38765.05,654.64,Credit Card,0,0,0,0,0,Low Indicator,32434.11,True,True,True
109954,599,0.283,0.2821,0,56700.0,3.7,83157.12,35163.08,791.01,Credit Card,0,0,0,0,0,Low Indicator,83157.12,True,True,True
109955,563,0.312,0.3423,0,42100.0,4.2,28976.98,38495.22,1155.18,Personal Loan,0,0,0,1,1,Moderate Indicator,28976.98,True,True,False
109956,607,0.195,0.2549,0,57500.0,10.4,87048.75,14966.11,873.38,Personal Loan,0,0,0,0,0,Low Indicator,87048.75,True,True,True
109957,543,0.286,0.2945,0,190800.0,1.4,74186.22,104962.41,4140.27,Personal Loan,0,0,0,1,1,Moderate Indicator,74186.22,True,True,False
109958,672,0.43,0.3577,0,70700.0,4.3,66537.42,47439.09,558.8,Credit Card,0,0,0,0,0,Low Indicator,66537.42,True,True,True
109959,629,0.293,0.2218,0,19600.0,2.2,11783.6,19355.74,231.9,Credit Card,0,0,0,0,0,Low Indicator,11783.6,True,True,True
109960,607,0.439,0.3593,0,29300.0,0.0,78529.75,34936.93,-290.16,Personal Loan,0,0,0,0,0,Low Indicator,78529.75,True,True,True
109961,680,0.255,0.2833,0,94500.0,6.0,117246.43,44856.97,1806.26,Credit Card,0,0,0,0,0,Low Indicator,117246.43,True,True,True
109962,615,0.094,0.2399,0,71600.0,9.8,62259.99,11105.65,2263.25,Credit Card,0,0,0,0,0,Low Indicator,62259.99,True,True,True
109963,568,0.217,0.2339,0,64800.0,2.6,62731.97,30258.17,1357.38,Credit Line,0,0,0,1,1,Moderate Indicator,62731.97,True,True,False
109964,664,0.244,0.2646,0,70000.0,1.4,36965.93,28886.6,1232.33,Credit Card,0,0,0,0,0,Low Indicator,36965.93,True,True,True
109965,579,0.292,0.2536,0,50100.0,3.2,58077.09,27584.08,1179.22,Personal Loan,0,0,0,1,1,Moderate Indicator,58077.09,True,True,False
109966,635,0.287,0.1145,0,53900.0,1.1,107782.53,28758.67,1068.66,Credit Card,0,0,0,0,0,Low Indicator,107782.53,True,True,True
109967,589,0.309,0.3588,0,26800.0,0.0,53059.7,18099.89,599.33,Credit Card,0,0,0,0,0,Low Indicator,53059.7,True,True,True
109968,630,0.112,0.2652,0,52700.0,0.4,36046.67,16736.24,1410.19,Credit Card,0,0,0,0,0,Low Indicator,36046.67,True,True,True
109969,635,0.228,0.2359,0,48000.0,0.5,84264.67,15828.86,1082.59,Credit Card,0,0,0,0,0,Low Indicator,84264.67,True,True,True
109970,603,0.397,0.3317,0,62900.0,1.4,108966.86,40463.91,1185.97,Credit Card,0,0,0,0,0,Low Indicator,108966.86,True,True,True
109971,704,0.149,0.1538,0,104600.0,2.4,19726.86,20064.35,3439.36,Personal Loan,0,0,0,0,0,Low Indicator,19726.86,True,True,True
109972,630,0.109,0.1279,0,27600.0,17.2,80061.38,5448.42,855.16,Personal Loan,0,0,0,0,0,Low Indicator,80061.38,True,True,True
109973,611,0.07,0.1399,0,59700.0,4.0,61401.95,10185.48,2175.32,Credit Card,0,0,0,0,0,Low Indicator,61401.95,True,True,True
109974,684,0.297,0.2265,0,69100.0,0.8,67115.72,33000.02,898.59,Credit Card,0,0,0,0,0,Low Indicator,67115.72,True,True,True
109975,714,0.302,0.2443,0,69500.0,1.2,31549.02,37106.9,1839.07,Credit Card,0,0,0,0,0,Low Indicator,31549.02,True,True,True
109976,538,0.186,0.0999,0,37200.0,1.8,78427.01,12374.81,1423.97,Credit Card,0,0,0,1,1,Moderate Indicator,78427.01,True,True,False
109977,590,0.39,0.1112,0,43100.0,14.1,83843.69,27645.38,285.42,Personal Loan,0,0,0,0,0,Low Indicator,83843.69,True,True,True
109978,659,0.257,0.1261,0,46100.0,0.0,111501.8,9655.55,1743.98,Credit Card,0,0,0,0,0,Low Indicator,111501.8,True,True,True
109979,584,0.358,0.1929,0,32600.0,0.0,32390.17,24503.02,557.87,Credit Line,0,0,0,0,0,Low Indicator,32390.17,True,True,True
109980,692,0.282,0.3354,0,51400.0,0.5,86108.94,33985.97,544.05,Credit Card,0,0,0,0,0,Low Indicator,86108.94,True,True,True
109981,710,0.078,0.0204,0,46000.0,11.9,20778.35,4084.74,1918.89,Credit Card,0,0,0,0,0,Low Indicator,20778.35,True,True,True
109982,682,0.287,0.2905,0,67500.0,3.7,85336.96,47331.93,1459.43,Personal Loan,0,0,0,0,0,Low Indicator,85336.96,True,True,True
109983,731,0.022,0.0737,0,51800.0,13.5,15433.87,2561.07,2739.0,Credit Card,0,0,0,0,0,Low Indicator,15433.87,True,True,True
109984,727,0.305,0.2104,0,29700.0,8.2,78613.15,22133.37,770.99,Credit Card,0,0,0,0,0,Low Indicator,78613.15,True,True,True
109985,643,0.162,0.2148,0,36300.0,1.8,31464.86,9454.83,1292.46,Credit Card,0,0,0,0,0,Low Indicator,31464.86,True,True,True
109986,648,0.028,0.1633,0,47300.0,3.0,54372.68,7481.47,2263.06,Personal Loan,0,0,0,0,0,Low Indicator,54372.68,True,True,True
109987,554,0.393,0.3212,0,53100.0,0.0,109836.53,30651.07,1032.5,Credit Card,0,0,0,1,1,Moderate Indicator,109836.53,True,True,False
109988,707,0.211,0.02,0,55500.0,1.6,86110.77,14440.09,813.36,Credit Card,0,0,0,0,0,Low Indicator,86110.77,True,True,True
109989,704,0.177,0.3657,0,28800.0,6.9,28903.64,16546.71,831.99,Credit Card,0,0,0,0,0,Low Indicator,28903.64,True,True,True
109990,672,0.432,0.3525,0,115300.0,5.0,72239.38,106054.74,2395.4,Credit Card,0,0,0,0,0,Low Indicator,72239.38,True,True,True
109991,756,0.221,0.1616,0,61200.0,2.5,64049.84,17764.49,834.7,Credit Line,0,0,0,0,0,Low Indicator,64049.84,True,True,True
109992,700,0.108,0.2406,0,73200.0,7.0,87230.83,17245.45,1908.55,Credit Card,0,0,0,0,0,Low Indicator,87230.83,True,True,True
109993,712,0.277,0.3364,0,38200.0,15.8,56203.99,25305.37,1188.17,Credit Card,0,0,0,0,0,Low Indicator,56203.99,True,True,True
109994,622,0.133,0.4481,0,42500.0,4.2,34380.52,21937.74,1735.57,Credit Card,0,0,0,0,0,Low Indicator,34380.52,True,True,True
109995,588,0.27,0.3024,0,47900.0,4.6,57153.6,22879.45,1457.16,Credit Card,0,0,0,0,0,Low Indicator,57153.6,True,True,True
109996,732,0.072,0.1582,0,37300.0,7.8,83050.97,3246.32,1170.91,Credit Line,0,0,0,0,0,Low Indicator,83050.97,True,True,True
109997,584,0.349,0.2368,0,45200.0,3.0,35155.72,40416.38,488.91,Credit Card,0,0,0,0,0,Low Indicator,35155.72,True,True,True
109998,713,0.14,0.1,0,34400.0,1.6,79056.17,9173.6,853.99,Personal Loan,0,0,0,0,0,Low Indicator,79056.17,True,True,True
109999,622,0.238,0.3148,0,23300.0,4.3,104862.72,21744.97,592.67,Credit Card,0,0,0,0,0,Low Indicator,104862.72,True,True,True
110000,578,0.377,0.4641,2,16100.0,0.0,26877.64,20271.11,296.8,Personal Loan,0,0,0,1,1,Moderate Indicator,26877.64,True,True,False
110001,566,0.219,0.2645,0,36600.0,2.0,107637.39,14116.24,1166.0,Credit Card,0,0,0,1,1,Moderate Indicator,107637.39,True,True,False
110002,668,0.204,0.2397,0,44300.0,7.9,16198.84,20712.21,1008.99,Credit Card,0,0,0,0,0,Low Indicator,16198.84,True,True,True
110003,654,0.206,0.02,0,43800.0,12.7,82121.49,15345.11,1328.13,Credit Card,0,0,0,0,0,Low Indicator,82121.49,True,True,True
110004,540,0.175,0.1253,0,62100.0,4.3,16796.75,25357.24,2035.75,Credit Card,0,0,0,1,1,Moderate Indicator,16796.75,True,True,False
110005,681,0.222,0.02,0,104500.0,0.3,45333.1,15951.27,3584.47,Credit Line,0,0,0,0,0,Low Indicator,45333.1,True,True,True
110006,673,0.241,0.2578,0,46000.0,7.5,36010.6,22865.82,798.59,Personal Loan,0,0,0,0,0,Low Indicator,36010.6,True,True,True
110007,619,0.367,0.2048,0,40200.0,8.4,107069.86,20190.94,380.9,Credit Card,0,0,0,0,0,Low Indicator,107069.86,True,True,True
110008,637,0.162,0.192,0,93800.0,16.6,67750.98,28178.94,3591.49,Credit Card,0,0,0,0,0,Low Indicator,67750.98,True,True,True
110009,737,0.355,0.2388,0,54400.0,4.8,85370.93,52324.94,720.46,Personal Loan,0,0,0,0,0,Low Indicator,85370.93,True,True,True
110010,655,0.214,0.3643,0,52600.0,5.2,58411.07,28750.33,1044.63,Credit Card,0,0,0,0,0,Low Indicator,58411.07,True,True,True
110011,699,0.504,0.2575,0,80000.0,4.3,26254.45,54850.28,-96.78,Credit Card,1,0,0,0,1,Moderate Indicator,26254.45,True,True,False
110012,637,0.283,0.1998,0,36700.0,4.2,17967.49,20744.06,697.37,Personal Loan,0,0,0,0,0,Low Indicator,17967.49,True,True,True
110013,748,0.132,0.1113,0,42300.0,1.4,105752.4,9908.28,1183.14,Credit Card,0,0,0,0,0,Low Indicator,105752.4,True,True,True
110014,707,0.235,0.1377,0,28600.0,0.0,81861.86,10012.03,583.76,Credit Card,0,0,0,0,0,Low Indicator,81861.86,True,True,True
110015,644,0.279,0.2042,0,111000.0,6.0,44190.47,31006.83,3634.05,Credit Card,0,0,0,0,0,Low Indicator,44190.47,True,True,True
110016,734,0.297,0.2003,0,22400.0,2.0,14486.12,12786.57,367.42,Credit Card,0,0,0,0,0,Low Indicator,14486.12,True,True,True
110017,740,0.055,0.1885,0,57400.0,20.6,22476.28,8482.75,3022.56,Personal Loan,0,0,0,0,0,Low Indicator,22476.28,True,True,True
110018,580,0.261,0.0966,0,37500.0,10.6,13303.39,9965.5,507.97,Personal Loan,0,0,0,0,0,Low Indicator,13303.39,True,True,True
110019,667,0.162,0.1028,0,26300.0,2.6,56240.26,5904.42,552.96,Credit Line,0,0,0,0,0,Low Indicator,56240.26,True,True,True
110020,565,0.433,0.3023,0,40000.0,0.1,58808.69,33361.01,795.95,Credit Card,0,0,0,1,1,Moderate Indicator,58808.69,True,True,False
110021,695,0.309,0.1398,0,54100.0,19.1,55319.03,29146.04,1123.98,Personal Loan,0,0,0,0,0,Low Indicator,55319.03,True,True,True
110022,642,0.262,0.2194,0,54900.0,0.7,55190.33,25912.31,665.26,Credit Line,0,0,0,0,0,Low Indicator,55190.33,True,True,True
110023,665,0.283,0.2529,0,40800.0,2.4,13982.46,26653.12,594.64,Credit Card,0,0,0,0,0,Low Indicator,13982.46,True,True,True
110024,641,0.198,0.1921,0,69700.0,1.2,41195.44,21961.61,2296.35,Credit Line,0,0,0,0,0,Low Indicator,41195.44,True,True,True
110025,636,0.196,0.1846,0,24700.0,13.5,14607.42,9053.89,865.41,Credit Line,0,0,0,0,0,Low Indicator,14607.42,True,True,True
110026,666,0.0,0.1619,0,43000.0,2.4,28980.89,2471.97,2138.21,Personal Loan,0,0,0,0,0,Low Indicator,28980.89,True,True,True
110027,733,0.234,0.149,0,78000.0,1.9,43619.91,32661.91,2628.24,Credit Line,0,0,0,0,0,Low Indicator,43619.91,True,True,True
110028,576,0.223,0.3668,0,71200.0,3.6,88927.12,36163.46,778.35,Credit Card,0,0,0,1,1,Moderate Indicator,88927.12,True,True,False
110029,615,0.211,0.1552,0,78400.0,0.0,20750.6,30908.93,1670.87,Credit Card,0,0,0,0,0,Low Indicator,20750.6,True,True,True
110030,572,0.242,0.2994,0,75800.0,4.4,90076.51,31535.52,1771.09,Credit Line,0,0,0,1,1,Moderate Indicator,90076.51,True,True,False
110031,624,0.287,0.2949,0,29400.0,0.2,82086.09,16559.82,100.15,Personal Loan,0,0,0,0,0,Low Indicator,82086.09,True,True,True
110032,710,0.188,0.0416,0,84900.0,5.9,83418.83,11798.16,2700.76,Credit Card,0,0,0,0,0,Low Indicator,83418.83,True,True,True
110033,688,0.261,0.1323,0,44000.0,4.8,19857.85,26098.69,506.55,Credit Card,0,0,0,0,0,Low Indicator,19857.85,True,True,True
110034,594,0.263,0.2574,0,107400.0,0.5,94122.23,42198.01,1109.28,Credit Card,0,0,0,0,0,Low Indicator,94122.23,True,True,True
110035,643,0.283,0.4087,0,95600.0,11.3,88504.0,47505.88,2960.73,Personal Loan,0,0,0,0,0,Low Indicator,88504.0,True,True,True
110036,657,0.128,0.2504,0,28200.0,0.6,80312.97,9195.28,534.13,Credit Card,0,0,0,0,0,Low Indicator,80312.97,True,True,True
110037,609,0.076,0.2783,0,61300.0,0.4,62495.87,12417.85,1810.66,Credit Card,0,0,0,0,0,Low Indicator,62495.87,True,True,True
110038,763,0.215,0.1943,0,48300.0,8.1,36166.82,24898.74,1384.99,Credit Card,0,0,0,0,0,Low Indicator,36166.82,True,True,True
110039,718,0.374,0.3904,0,25800.0,0.0,14164.13,23621.27,396.03,Credit Card,0,0,0,0,0,Low Indicator,14164.13,True,True,True
110040,590,0.203,0.3072,0,120100.0,0.3,35522.53,39142.88,4863.68,Credit Line,0,0,0,0,0,Low Indicator,35522.53,True,True,True
110041,687,0.295,0.02,0,57300.0,4.6,111239.08,28196.9,594.51,Credit Card,0,0,0,0,0,Low Indicator,111239.08,True,True,True
110042,641,0.22,0.1793,0,45500.0,0.0,14341.06,15730.27,1459.92,Credit Card,0,0,0,0,0,Low Indicator,14341.06,True,True,True
110043,558,0.333,0.1974,0,72500.0,8.0,114370.74,31709.72,1275.91,Credit Card,0,0,0,1,1,Moderate Indicator,114370.74,True,True,False
110044,663,0.242,0.1357,0,49200.0,0.3,34245.4,18409.09,1017.15,Personal Loan,0,0,0,0,0,Low Indicator,34245.4,True,True,True
110045,663,0.265,0.2466,0,59900.0,2.6,33515.12,24540.48,1219.08,Credit Card,0,0,0,0,0,Low Indicator,33515.12,True,True,True
110046,695,0.182,0.4101,1,26100.0,4.0,12264.87,16840.59,1008.38,Credit Card,0,0,0,0,0,Low Indicator,12264.87,True,True,True
110047,722,0.326,0.2336,0,43900.0,4.8,55999.1,20090.78,1404.76,Credit Card,0,0,0,0,0,Low Indicator,55999.1,True,True,True
110048,621,0.281,0.1777,0,51700.0,7.3,36174.7,31250.8,755.2,Credit Line,0,0,0,0,0,Low Indicator,36174.7,True,True,True
110049,730,0.264,0.2508,0,51100.0,2.8,86078.9,24532.87,1286.54,Personal Loan,0,0,0,0,0,Low Indicator,86078.9,True,True,True
110050,592,0.119,0.2172,0,50100.0,1.5,82841.31,14140.0,1390.51,Personal Loan,0,0,0,0,0,Low Indicator,82841.31,True,True,True
110051,676,0.338,0.2781,0,40300.0,3.2,84337.77,32170.4,745.08,Credit Card,0,0,0,0,0,Low Indicator,84337.77,True,True,True
110052,629,0.307,0.1381,0,49000.0,2.0,60571.18,12925.16,1027.22,Credit Line,0,0,0,0,0,Low Indicator,60571.18,True,True,True
110053,601,0.153,0.2976,0,27800.0,7.5,80178.76,14252.12,497.62,Personal Loan,0,0,0,0,0,Low Indicator,80178.76,True,True,True
110054,746,0.055,0.0393,0,129700.0,0.3,38817.62,14182.21,5959.45,Credit Card,0,0,0,0,0,Low Indicator,38817.62,True,True,True
110055,684,0.212,0.1251,0,16500.0,0.0,13129.77,7924.98,495.37,Credit Line,0,0,0,0,0,Low Indicator,13129.77,True,True,True
110056,648,0.067,0.232,0,46100.0,13.0,58146.87,13268.82,1984.06,Personal Loan,0,0,0,0,0,Low Indicator,58146.87,True,True,True
110057,551,0.226,0.3206,0,39100.0,0.0,55884.02,23071.49,1305.66,Personal Loan,0,0,0,1,1,Moderate Indicator,55884.02,True,True,False
110058,590,0.319,0.2069,0,53400.0,0.0,56939.53,32562.26,1439.13,Personal Loan,0,0,0,0,0,Low Indicator,56939.53,True,True,True
110059,549,0.24,0.1724,0,98200.0,6.4,60240.85,28421.83,1097.84,Credit Card,0,0,0,1,1,Moderate Indicator,60240.85,True,True,False
110060,581,0.213,0.1638,0,32400.0,0.0,105864.98,7073.04,1253.44,Credit Card,0,0,0,0,0,Low Indicator,105864.98,True,True,True
110061,568,0.053,0.0757,0,35500.0,15.9,30477.25,3860.3,1185.62,Credit Card,0,0,0,1,1,Moderate Indicator,30477.25,True,True,False
110062,716,0.18,0.1566,0,100500.0,0.6,64238.85,30341.82,3942.92,Credit Card,0,0,0,0,0,Low Indicator,64238.85,True,True,True
110063,671,0.276,0.1584,0,28100.0,0.0,28562.44,9997.2,869.93,Credit Card,0,0,0,0,0,Low Indicator,28562.44,True,True,True
110064,718,0.294,0.1639,0,29200.0,5.4,80727.41,23082.4,278.41,Credit Card,0,0,0,0,0,Low Indicator,80727.41,True,True,True
110065,632,0.295,0.2116,0,53400.0,10.7,62778.02,21899.87,946.16,Credit Line,0,0,0,0,0,Low Indicator,62778.02,True,True,True
110066,634,0.262,0.2363,0,46800.0,4.3,81180.13,28151.93,1128.87,Credit Card,0,0,0,0,0,Low Indicator,81180.13,True,True,True
110067,701,0.338,0.3109,0,20700.0,0.0,27414.49,16757.02,502.71,Personal Loan,0,0,0,0,0,Low Indicator,27414.49,True,True,True
110068,662,0.169,0.1953,0,58900.0,5.1,59379.65,19523.74,1896.34,Credit Card,0,0,0,0,0,Low Indicator,59379.65,True,True,True
110069,661,0.143,0.2713,1,21000.0,18.3,13167.85,5748.6,431.63,Credit Card,0,0,0,0,0,Low Indicator,13167.85,True,True,True
110070,538,0.223,0.2745,1,27400.0,1.9,15711.57,19461.29,470.2,Credit Card,0,0,0,1,1,Moderate Indicator,15711.57,True,True,False
110071,680,0.164,0.1267,0,55900.0,6.2,15123.43,11242.88,972.4,Credit Card,0,0,0,0,0,Low Indicator,15123.43,True,True,True
110072,721,0.054,0.1557,0,40900.0,19.8,32041.9,8623.87,1844.16,Credit Card,0,0,0,0,0,Low Indicator,32041.9,True,True,True
110073,713,0.293,0.2784,0,50800.0,3.6,112088.22,34275.67,1060.65,Credit Card,0,0,0,0,0,Low Indicator,112088.22,True,True,True
110074,688,0.202,0.2479,0,113400.0,2.3,38017.89,47171.78,2232.31,Personal Loan,0,0,0,0,0,Low Indicator,38017.89,True,True,True
110075,695,0.224,0.1624,0,56400.0,2.1,58244.94,12629.97,758.55,Credit Card,0,0,0,0,0,Low Indicator,58244.94,True,True,True
110076,599,0.341,0.242,0,14900.0,0.0,51243.72,11288.46,282.98,Credit Card,0,0,0,0,0,Low Indicator,51243.72,True,True,True
110077,693,0.351,0.3182,0,43400.0,0.0,33888.14,37488.72,1201.19,Credit Card,0,0,0,0,0,Low Indicator,33888.14,True,True,True
110078,663,0.337,0.2765,0,49400.0,11.1,31133.02,30235.17,898.41,Credit Card,0,0,0,0,0,Low Indicator,31133.02,True,True,True
110079,599,0.266,0.1725,0,103400.0,1.8,29502.51,40992.46,1209.54,Credit Card,0,0,0,0,0,Low Indicator,29502.51,True,True,True
110080,713,0.203,0.1069,0,32100.0,0.0,80203.48,8850.33,565.29,Credit Card,0,0,0,0,0,Low Indicator,80203.48,True,True,True
110081,626,0.154,0.02,0,73400.0,13.4,113676.14,23025.29,1272.44,Personal Loan,0,0,0,0,0,Low Indicator,113676.14,True,True,True
110082,634,0.296,0.3444,0,77000.0,2.7,35895.93,47382.9,1022.42,Personal Loan,0,0,0,0,0,Low Indicator,35895.93,True,True,True
110083,634,0.371,0.4449,0,46500.0,11.7,104480.13,41719.79,887.8,Personal Loan,0,0,0,0,0,Low Indicator,104480.13,True,True,True
110084,625,0.253,0.285,0,15500.0,0.0,53757.66,16096.85,520.92,Personal Loan,0,0,0,0,0,Low Indicator,53757.66,True,True,True
110085,655,0.232,0.1508,0,108800.0,32.6,99906.21,39166.35,3380.84,Credit Card,0,0,0,0,0,Low Indicator,99906.21,True,True,True
110086,614,0.331,0.224,0,75300.0,2.3,115464.05,49752.83,2249.73,Credit Card,0,0,0,0,0,Low Indicator,115464.05,True,True,True
110087,772,0.116,0.134,0,65900.0,4.4,107848.13,11615.9,1853.89,Credit Card,0,0,0,0,0,Low Indicator,107848.13,True,True,True
110088,636,0.359,0.232,0,39600.0,4.3,59281.92,22136.1,680.35,Credit Card,0,0,0,0,0,Low Indicator,59281.92,True,True,True
110089,722,0.367,0.2852,0,33300.0,7.2,13760.3,24945.44,802.89,Credit Card,0,0,0,0,0,Low Indicator,13760.3,True,True,True
110090,741,0.223,0.2533,0,47700.0,0.5,56943.31,15288.44,1612.97,Credit Card,0,0,0,0,0,Low Indicator,56943.31,True,True,True
110091,707,0.253,0.1495,0,92100.0,10.4,46870.47,44818.33,910.29,Credit Line,0,0,0,0,0,Low Indicator,46870.47,True,True,True
110092,678,0.303,0.2667,0,80700.0,1.3,36456.93,47061.75,1039.18,Credit Card,0,0,0,0,0,Low Indicator,36456.93,True,True,True
110093,629,0.173,0.02,0,13100.0,0.0,11169.65,2468.91,441.09,Credit Card,0,0,0,0,0,Low Indicator,11169.65,True,True,True
110094,653,0.379,0.3796,0,77400.0,5.4,89941.64,59899.21,5.72,Credit Line,0,0,0,0,0,Low Indicator,89941.64,True,True,True
110095,616,0.2,0.1001,0,30900.0,3.9,56562.88,15032.5,467.09,Credit Card,0,0,0,0,0,Low Indicator,56562.88,True,True,True
110096,554,0.406,0.2765,0,52100.0,0.4,18154.18,42338.6,64.06,Credit Card,0,0,0,1,1,Moderate Indicator,18154.18,True,True,False
110097,631,0.136,0.2311,0,47900.0,2.8,35017.11,15971.31,1703.33,Credit Card,0,0,0,0,0,Low Indicator,35017.11,True,True,True
110098,616,0.333,0.2671,0,198200.0,3.5,48681.52,137942.61,4451.13,Credit Card,0,0,0,0,0,Low Indicator,48681.52,True,True,True
110099,602,0.2,0.2511,0,26000.0,4.0,78445.6,7009.23,419.81,Credit Line,0,0,0,0,0,Low Indicator,78445.6,True,True,True
110100,638,0.279,0.3381,0,34900.0,22.3,79112.99,27036.84,1193.79,Personal Loan,0,0,0,0,0,Low Indicator,79112.99,True,True,True
110101,614,0.272,0.1825,0,20600.0,3.3,53504.48,13920.65,562.29,Credit Card,0,0,0,0,0,Low Indicator,53504.48,True,True,True
110102,567,0.273,0.25,0,68300.0,5.7,109124.33,51623.44,2173.75,Credit Card,0,0,0,1,1,Moderate Indicator,109124.33,True,True,False
110103,566,0.27,0.1801,0,120700.0,0.7,122013.62,33999.05,3390.96,Credit Card,0,0,0,1,1,Moderate Indicator,122013.62,True,True,False
110104,626,0.163,0.2898,0,87900.0,1.5,121776.71,20743.87,3217.5,Credit Card,0,0,0,0,0,Low Indicator,121776.71,True,True,True
110105,770,0.246,0.2117,0,24600.0,0.4,77777.92,8373.99,743.9,Credit Card,0,0,0,0,0,Low Indicator,77777.92,True,True,True
110106,637,0.227,0.2078,0,32100.0,0.0,80734.48,9567.61,1162.78,Credit Card,0,0,0,0,0,Low Indicator,80734.48,True,True,True
110107,663,0.057,0.1491,0,86200.0,4.2,34773.75,9810.59,3067.04,Personal Loan,0,0,0,0,0,Low Indicator,34773.75,True,True,True
110108,658,0.114,0.2112,0,46900.0,15.3,28955.95,9315.42,989.14,Personal Loan,0,0,0,0,0,Low Indicator,28955.95,True,True,True
110109,570,0.269,0.2232,0,31600.0,7.0,57812.29,12229.57,1090.7,Credit Line,0,0,0,1,1,Moderate Indicator,57812.29,True,True,False
110110,581,0.128,0.1806,0,81700.0,1.5,42261.89,25857.89,2243.35,Personal Loan,0,0,0,0,0,Low Indicator,42261.89,True,True,True
110111,630,0.231,0.1879,0,34600.0,0.0,29029.44,20271.19,1074.59,Credit Card,0,0,0,0,0,Low Indicator,29029.44,True,True,True
110112,566,0.242,0.2013,0,101600.0,0.7,87224.46,27265.12,2163.91,Personal Loan,0,0,0,1,1,Moderate Indicator,87224.46,True,True,False
110113,658,0.233,0.2272,0,77700.0,0.4,82080.55,24115.61,2694.64,Credit Line,0,0,0,0,0,Low Indicator,82080.55,True,True,True
110114,643,0.339,0.3322,0,237700.0,20.2,92658.9,90682.65,1293.74,Credit Card,0,0,0,0,0,Low Indicator,92658.9,True,True,True
110115,610,0.213,0.2417,0,84300.0,7.3,30260.64,52536.4,3133.55,Credit Card,0,0,0,0,0,Low Indicator,30260.64,True,True,True
110116,668,0.132,0.1508,0,48300.0,0.5,56311.8,11080.27,2043.75,Credit Card,0,0,0,0,0,Low Indicator,56311.8,True,True,True
110117,702,0.076,0.1407,0,28500.0,1.0,104458.67,6379.28,949.51,Credit Line,0,0,0,0,0,Low Indicator,104458.67,True,True,True
110118,640,0.128,0.3152,0,40000.0,7.5,54811.41,9939.07,1119.15,Credit Line,0,0,0,0,0,Low Indicator,54811.41,True,True,True
110119,626,0.073,0.049,0,29000.0,0.0,31912.38,4811.14,1126.29,Personal Loan,0,0,0,0,0,Low Indicator,31912.38,True,True,True
110120,717,0.159,0.0895,0,64700.0,4.7,40870.64,24111.95,2380.0,Credit Card,0,0,0,0,0,Low Indicator,40870.64,True,True,True
110121,691,0.136,0.1299,0,88300.0,1.0,64123.83,17941.3,2469.81,Credit Line,0,0,0,0,0,Low Indicator,64123.83,True,True,True
110122,594,0.177,0.2538,0,25000.0,12.9,102825.92,12048.6,388.45,Credit Card,0,0,0,0,0,Low Indicator,102825.92,True,True,True
110123,567,0.359,0.1863,0,59200.0,0.0,87579.95,49838.14,538.82,Credit Card,0,0,0,1,1,Moderate Indicator,87579.95,True,True,False
110124,667,0.135,0.1167,0,43000.0,2.2,108625.38,13374.51,1809.28,Credit Card,0,0,0,0,0,Low Indicator,108625.38,True,True,True
110125,740,0.096,0.255,0,36400.0,14.3,78804.42,5247.68,870.85,Personal Loan,0,0,0,0,0,Low Indicator,78804.42,True,True,True
110126,587,0.426,0.1609,0,124400.0,4.5,39251.95,83915.42,-96.1,Personal Loan,0,0,0,0,0,Low Indicator,39251.95,True,True,True
110127,698,0.197,0.2643,0,28400.0,4.7,56834.7,13369.8,685.66,Credit Card,0,0,0,0,0,Low Indicator,56834.7,True,True,True
110128,633,0.319,0.3444,0,30900.0,3.0,77989.21,26268.0,719.22,Credit Card,0,0,0,0,0,Low Indicator,77989.21,True,True,True
110129,674,0.284,0.2934,0,36500.0,0.8,103479.31,27905.68,918.93,Credit Card,0,0,0,0,0,Low Indicator,103479.31,True,True,True
110130,639,0.312,0.2607,0,48700.0,4.3,111173.17,21596.41,806.25,Credit Card,0,0,0,0,0,Low Indicator,111173.17,True,True,True
110131,731,0.182,0.2614,0,97900.0,3.9,87084.95,28890.03,2851.96,Personal Loan,0,0,0,0,0,Low Indicator,87084.95,True,True,True
110132,735,0.182,0.4143,0,91900.0,7.4,89821.77,43800.96,3018.68,Credit Card,0,0,0,0,0,Low Indicator,89821.77,True,True,True
110133,751,0.331,0.2522,0,52000.0,0.0,18404.27,28240.55,570.67,Credit Card,0,0,0,0,0,Low Indicator,18404.27,True,True,True
110134,622,0.024,0.1604,0,53000.0,1.0,81273.23,6395.39,2726.88,Credit Card,0,0,0,0,0,Low Indicator,81273.23,True,True,True
110135,588,0.124,0.3577,0,28300.0,0.0,29861.42,7353.76,645.98,Personal Loan,0,0,0,0,0,Low Indicator,29861.42,True,True,True
110136,700,0.223,0.1712,0,60700.0,0.8,82029.51,24535.73,2056.82,Personal Loan,0,0,0,0,0,Low Indicator,82029.51,True,True,True
